product_id,generic_product,product,price,num_of_ratings,avg_rating,image
B07H2RR55Q,Data Storage,Seagate BarraCuda 2TB Internal Hard Drive HDD – 3.5 Inch SATA 6Gb/s 7200 RPM 256MB Cache 3.5-Inch – Frustration Free Packaging (ST2000DM008),$52.99 ,"55,701",4.7,https://images-na.ssl-images-amazon.com/images/I/71Czt9ypIbL._AC_SY355_.jpg
B00TKFCYP0,Data Storage,"SanDisk 128GB Cruzer USB 2.0 Flash Drive - SDCZ36-128G-B35, Black/Red",$18.99 ,"33,686",4.7,https://images-na.ssl-images-amazon.com/images/I/61-zDI%2BhqyL._AC_SX450_.jpg
B07VTW2LPX,Data Storage,"WD 4TB My Passport Portable External Hard Drive, Black - WDBPKJ0040BBK-WESN",$92.81 ,"33,795",4.7,https://images-na.ssl-images-amazon.com/images/I/714mh-4okdL._AC_SY355_.jpg
B08VHXS41R,Data Storage,"UnionSine 1TB Ultra Slim Portable External Hard Drive USB3.0 HDD Storage Compatible for PC, Desktop, Laptop, Xbox One, Xbox one, PS4(Black)",$48.79 ,26,4.5,https://images-na.ssl-images-amazon.com/images/I/61XVAme6q%2BL._AC_SY355_.jpg
B08K912MC7,Data Storage,"512 GB Micro SD Card with Adapter (Class 10 Speed) Memory Storage for Cameras, Tablets, Smartphones, and Laptops | Store Data, Music, Pictures, Video (red)",$24.99 ,"2,492",4.8,https://images-na.ssl-images-amazon.com/images/I/810IpB3sgYL._AC_SY355_.jpg
B00JES3MO0,Data Storage,"Enfain 16GB USB 2.0 Flash Memory Stick Drive Swivel Thumb Drives Bulk 10 Pack, with LED Indicator, 12 x Removable White Labels ( Black )",$26.80 ,"5,068",4.7,https://images-na.ssl-images-amazon.com/images/I/81Ee0FUmPPL._AC_SY355_.jpg
B083JT5JRZ,Data Storage,"iPhone Flash Drive for iPhone 256GB 4 in 1 USB Flash Drive Type c Flash Drive 3.0 YSeaWolf photostick Mobile for iPhone External Storage, Android, PC iPhone Picture Stick iPhone Memory Stick (Gold)",$18.95 ,"2,467",3.8,https://images-na.ssl-images-amazon.com/images/I/61IfnzBIDeL._AC_SY355_.jpg
B07MY4TJCM,Data Storage,"Seagate Backup Plus Slim 2TB External Hard Drive Portable HDD – Light Blue USB 3.0 for PC Laptop and Mac, 1 year Mylio Create, 2 Months Adobe CC Photography (STHN2000402)",-1,"1,779",4.7,https://images-na.ssl-images-amazon.com/images/I/91JEr45ByQL._AC_SY355_.jpg
B0855LMP81,Data Storage,"Synology 2 bay NAS DiskStation DS220j (Diskless), 2-bay; 512MB DDR4",$185.13 ,"2,399",4.6,https://images-na.ssl-images-amazon.com/images/I/71FUj2j7ReL._AC_SX466_.jpg
B01MSYQWNY,Speaker,JBL FLIP 4 - Waterproof Portable Bluetooth Speaker - Black,$82.99 ,"71,205",4.8,https://images-na.ssl-images-amazon.com/images/I/61d5F64UDpL._AC_SY355_.jpg
B07XVFB67J,Speaker,"Bluetooth Speakers,MusiBaby Speaker,Outdoor, Portable,Waterproof,Wireless Speakers,Dual Pairing, Bluetooth 5.0,Loud Stereo,Booming Bass,1500 Mins Playtime for Home&Party Black",$26.93 ,"7,145",4.4,https://images-na.ssl-images-amazon.com/images/I/713Nb6CHS-L._AC_SY355_.jpg
B010OYASRG,Speaker,"OontZ Angle 3 Bluetooth Portable Speaker, Louder Volume, Crystal Clear Stereo Sound, Rich Bass, 100 Foot Wireless Range, Microphone, IPX5, Bluetooth Speakers (Black)",$25.99 ,"128,312",4.6,https://images-na.ssl-images-amazon.com/images/I/71evtyMeLiL._AC_SY355_.jpg
B08FDPW8KR,Speaker,"Ortizan Portable Bluetooth Speaker, IPX7 Waterproof Wireless Speaker with 24W Loud Stereo Sound, Outdoor Speakers with Bluetooth 5.0, 30H Playtime,66ft Bluetooth Range,TWS Pairing for Home",$34.99 ,588,4.6,https://images-na.ssl-images-amazon.com/images/I/81qTTdKhiOL._AC_SX425_.jpg
B07TSMX36P,Speaker,TAMPROAD Portable Bluetooth Speakers with Subwoofer Rich Bass Wireless Outdoor/Indoor Party Speakers MP3 Player Powerful Speaker Support Remote Control FM Radio for Phone Computer PC Home TV,-1,"3,610",4.2,https://images-na.ssl-images-amazon.com/images/I/618ApkYB4kL._AC_SX425_.jpg
B08LPN41F4,Speaker,"Bluetooth Speakers, Portable Wireless Speaker with Lights, Double Subwoofer Heavy Bass, FM Radio, SD Player, Remote, Suitable for Travel, Indoors and Outdoors, 4 Loud Speakers",$39.99 ,244,4.3,https://images-na.ssl-images-amazon.com/images/I/71XpwOsJmUL._AC_SY355_.jpg
B08PL4XKKR,Speaker,"Portable Bluetooth PA Speaker System - 400W Rechargeable Outdoor Bluetooth Speaker Portable PA System w/ 8” Subwoofer 1” Tweeter, Recording Function, Mic In, Party Lights USB/SD, Radio - Pyle PPHP842B",$59.99 ,109,4.3,https://images-na.ssl-images-amazon.com/images/I/61vGNkNawVL._AC_SX425_.jpg
B08M9DXY4P,Speaker,"【Upgrade】 Bluetooth Speakers X5 Pro- Portable Wireless Speaker V5.0 with 20W Loud Stereo Sound, TWS, 24H Playtime & IPX7 Waterproof, Suitable for Travel, Indoors and Outdoors,Vanzon",$25.99 ,"3,535",4.7,https://images-na.ssl-images-amazon.com/images/I/71X40iPjUYL._AC_SX425_.jpg
B081RKT3L2,Speaker,"50W(70W Peak) Bluetooth Speakers Built-in 8000mAh Battery Power Bank, W-KING Wireless Outdoor Portable Waterproof TWS, DSP, NFC Speaker, Powerful Rich Bass Loud Stereo Sound (Previous Version)",$79.99 ,19,4.9,https://images-na.ssl-images-amazon.com/images/I/71voB7RtcRL._AC_SX425_.jpg
B073ZNKK7P,Speaker,"Acoustic Audio by Goldwood Bluetooth LED Light Display Speaker Set - Includes Microphone, Remote Control, and Stand - 15 Inch Portable Sound System, 1000W - AA15LBS, Black, 16 x 14 x 27 Inches",$159.88 ,"3,593",4.5,https://images-na.ssl-images-amazon.com/images/I/61B5b20MoPL._AC_SY355_.jpg
B07DMMG7QY,Speaker,"Bluetooth Speakers, DOSS SoundBox Pro Portable Wireless Bluetooth Speaker with 20W Stereo Sound, Active Extra Bass, Wireless Stereo Pairing, Multiple Colors Lights, IPX5, 20 Hrs Battery Life -Black",$39.99 ,"8,686",4.5,https://images-na.ssl-images-amazon.com/images/I/81XjQOJdLwL._AC_SX425_.jpg
B089FMHP7J,Speaker,"Bluetooth Speakers,MusiBaby Speaker,Outdoor Portable,Waterproof,Wireless Speakers,Dual Pairing,Bluetooth 5.0,Loud Stereo Booming Bass,1500 Mins Playtime for Home&Party Blue",$24.24 ,"2,444",4.4,https://images-na.ssl-images-amazon.com/images/I/715D3lw%2BXZL._AC_SX425_.jpg
B000J1FABY,Speaker,"BOSS Audio Systems CH6530 Car Speakers - 300 Watts of Power Per Pair and 150 Watts Each, 6.5 Inch, Full Range, 3 Way, Sold in Pairs",$32.98 ,"8,789",4.3,https://images-na.ssl-images-amazon.com/images/I/71mrhTfL9EL._AC_SX522_.jpg
B08335K1WW,Speaker,"Night Light Bluetooth Speaker, Portable Wireless Bluetooth Speakers, Touch Control Bedside Table Light, Outdoor Speakers Bluetooth, Best Gifts for Girl, Boy, Baby",-1,924,4.2,https://images-na.ssl-images-amazon.com/images/I/61UfclzDgdL._AC_SX425_.jpg
B016P9HJIA,Speaker,Edifier R1280T Powered Bookshelf Speakers - 2.0 Stereo Active Near Field Monitors - Studio Monitor Speaker - Wooden Enclosure - 42 Watts RMS,$99.99 ,"10,751",4.7,https://images-na.ssl-images-amazon.com/images/I/71o5w0ZfptL._AC_SY355_.jpg
B01HETFQKS,Speaker,"Bose SoundLink Color II: Portable Bluetooth, Wireless Speaker with Microphone- Soft Black",$129.00 ,"37,396",4.7,https://images-na.ssl-images-amazon.com/images/I/71Xg3PvaiQL._AC_SY355_.jpg
B08335K1WW,Speaker,"Night Light Bluetooth Speaker, Portable Wireless Bluetooth Speakers, Touch Control Bedside Table Light, Outdoor Speakers Bluetooth, Best Gifts for Girl, Boy, Baby",-1,924,4.2,https://images-na.ssl-images-amazon.com/images/I/61UfclzDgdL._AC_SX425_.jpg
B081RKT3L2,Speaker,"50W(70W Peak) Bluetooth Speakers Built-in 8000mAh Battery Power Bank, W-KING Wireless Outdoor Portable Waterproof TWS, DSP, NFC Speaker, Powerful Rich Bass Loud Stereo Sound (Previous Version)",$79.99 ,19,4.9,https://images-na.ssl-images-amazon.com/images/I/71voB7RtcRL._AC_SX425_.jpg
B07DMMG7QY,Speaker,"Bluetooth Speakers, DOSS SoundBox Pro Portable Wireless Bluetooth Speaker with 20W Stereo Sound, Active Extra Bass, Wireless Stereo Pairing, Multiple Colors Lights, IPX5, 20 Hrs Battery Life -Black",$39.99 ,"8,686",4.5,https://images-na.ssl-images-amazon.com/images/I/81XjQOJdLwL._AC_SX425_.jpg
B01HETFQKS,Speaker,"Bose SoundLink Color II: Portable Bluetooth, Wireless Speaker with Microphone- Soft Black",$129.00 ,"37,396",4.7,https://images-na.ssl-images-amazon.com/images/I/71Xg3PvaiQL._AC_SY355_.jpg
B07T2JDQ3X,Speaker,"BUGANI Bluetooth Speaker, M83Portable Bluetooth Speakers,Bluetooth 5.0,Waterproof, Wireless Speakers,40W Super Power, Suitable for Family Gatherings and Outdoor Travel,Outdoor Bluetooth Speaker",-1,"9,970",4.7,https://images-na.ssl-images-amazon.com/images/I/81XUIB1p8ML._AC_SX425_.jpg
B08Q45Q44C,Speaker,TREBLAB HD77 Blue - Premium Bluetooth Portable Speaker - 360° HD Surround Sound - Wireless Dual Pairing - 25W of Stereo Sound - DualBass Technology - IPX6 Waterproof Design with up to 20H of Run Time,-1,"4,416",4.6,https://images-na.ssl-images-amazon.com/images/I/91pbDRm7uLL._AC_SY355_.jpg
B07NFPGNWD,Speaker,Ultimate Ears WONDERBOOM 2 - Crushed Ice Grey,$79.50 ,"5,675",4.8,https://images-na.ssl-images-amazon.com/images/I/81gXk4jed5L._AC_SY355_.jpg
B01CQOV3YO,Speaker,"Bluetooth Speakers, DOSS SoundBox Touch Portable Wireless Bluetooth Speakers with 12W HD Sound and Bass, 20H Playtime, Handsfree, Speakers for Home, Outdoor, Travel-Black",$27.99 ,"54,314",4.6,https://images-na.ssl-images-amazon.com/images/I/81WOtKe9T1L._AC_SX425_.jpg
B08Z47VZ7Q,Speaker,"Bluetooth Speaker, SONGLOW PartySync 40W Louder Volume Portable Bluetooth Speakers with Good Bass, 131 Feet Wireless Range, 12-Hour Playtime, IPX7 Waterproof Speaker Built in Microphone",-1,181,4.6,https://images-na.ssl-images-amazon.com/images/I/81EKbnd-RbL._AC_SY355_.jpg
B08THWWDTC,Speaker,"Portable Bluetooth Speaker, IP67 Waterproof Wireless Speaker, Bassboom Technology and 25W Loud Stereo Sound, LED Light Show with 360° TWS Surround Sound, 16H Playtime for Home and Party",$49.99 ,14,4.8,https://images-na.ssl-images-amazon.com/images/I/81z%2B8wFmOLL._AC_SY355_.jpg
B07PJZRJ8X,Speaker,"LENRUE Bluetooth Speaker, Wireless Portable Speaker with Loud Stereo Sound, Rich Bass, 12-Hour Playtime, Built-in Mic. Perfect for iPhone, Samsung and More",$16.99 ,"2,357",4.4,https://images-na.ssl-images-amazon.com/images/I/71He4Doy04L._AC_SY355_.jpg
B08QVSNWHB,Speaker,"Bluetooth Speaker,BUGANI M83 Speaker,IPX5Waterproof, 50WPortable Outdoor Bluetooth Speakers,Bluetooth 5.0,Support TF Card,AUX, Built-in Mic, Power Bank, Suitable for Party, Camping, (New Model)",$89.99 ,36,4.1,https://images-na.ssl-images-amazon.com/images/I/817UW1OSk1L._AC_SY355_.jpg
B08XLN7XR7,Speaker,"Bluetooth Speakers, Solar Bluetooth Speaker Portable Wireless Waterproof TWS with 5000mAH Battery 12W 50H Playtime Bluetooth 5.0 Speaker for Home Party, Shower, Car, Outdoor, Travel (1 Pack)",$39.99 ,39,4.9,https://images-na.ssl-images-amazon.com/images/I/81fudGGAxcL._AC_SY355_.jpg
B01F24RHF4,Speaker,"JBL Charge 3 Waterproof Portable Bluetooth Speaker (Black), 1",$119.95 ,"32,710",4.8,https://images-na.ssl-images-amazon.com/images/I/61TSAn9KKxL._AC_SX355_.jpg
B0837DX77S,Speaker,"Bluetooth Speaker, Bugani M90 Portable Bluetooth Speaker with 30W Stereo Sound and Deep Bass,Long-Term Playback,Bluetooth 5.0, Support TF Card/AUX, Built-in Mic, for Home.",$50.99 ,"7,297",4.7,https://images-na.ssl-images-amazon.com/images/I/71uWagPNADL._AC_SX425_.jpg
B07P85CDHG,Speaker,Sony SRS-XB12 Mini Bluetooth Speaker Loud Extra Bass Portable Wireless Speaker with Bluetooth -Loud Audio for Phone Calls- Small Waterproof and Dustproof Travel Music Speakers Black SRS-XB12/B,-1,"14,168",4.7,https://images-na.ssl-images-amazon.com/images/I/71dabsS48LL._AC_SY355_.jpg
